"Student ID","Number Applications","Approved","Years Registered","Starting Year","Program Graduated","Graduated","Graduation Year","Bachelor_and_Master_Present","Number Applications Master","Master Approved","Years Registered Master","Starting Year Master","Bachelor.Open.Day","Master.Open.Day","Specialization","Mean_Grade_Master","count_A","count_B","count_C","count_D","count_E","count_F","count_EXCELLENT","count_PASS","count_FAIL","count_NO_GRADE","no_of_grades","max_attempts","mean_grade","highest_grade","lowest_grade","std_all_grades","PASS","FAIL","total_credit","program.x","program.y","2501","2504","2012","2013","2014","2015","2016","2017","year1","year2","year3","year4","year5","year6","more_than_three_years","more_than_four_years","more_than_five_years","no_of_ABCDEF_grades","mean_first_half","mean_last_half","diff_last_first","Bachelor","Master","BA ECONOMICS AND BUS","BA INTERNATIONAL BUS","MA Business and Economics","n_bins","max_bin","min_bin","max_resits_for_course","total_resits","applied_both_bsc_programs.x","pre_educ_Foreign.x","pre_educ_HBO","pre_educ_VWO","pre_educ_Uni_Bachelor","pre_educ_Uni_Master","pre_educ_Other","pre_educ_country","gender_bsc","year_of_birth_bsc","nationality_bsc","in_master_um_file","new.target.var"
9020571,1,1,4,2012,"2504",1,2016,1,1,1,2,2016,0,0,NA,7.6875,3,18,3,3,0,0,0,2,0,0,29,"1",7.22222222222222,9,5,1.07715199032282,26,3,180,1,"2504",NA,7.22222222222222,7.8,6.95,6.5,7.5,NA,NA,7.8,6.95,6.5,7.5,NA,NA,1,0,0,27,7.60714285714286,6.80769230769231,-0.799450549450549,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,0,0,1,0,0,0,"The Netherlands","Male",1994,"the Netherlands",1,3
9020575,1,1,3,2013,"2504",1,2016,1,1,1,3,2017,0,0,NA,7.5,1,19,5,0,0,0,0,1,0,0,26,"0",7.26,9,6,0.708872343937892,26,0,180,1,"2504",NA,7.26,NA,7.2,7.35,7.2,NA,NA,7.2,7.35,7.2,NA,NA,NA,0,0,0,25,7.15384615384615,7.26923076923077,0.115384615384615,0,1,0,0,1,NA,NA,NA,0,0,0,1,0,0,0,0,0,"Unknown","Male",1992,"Germany",1,3
9020579,1,1,3,2014,"2501",1,2017,0,NA,NA,NA,NA,0,0,"Specialisation Intl Business Economics",NA,15,10,0,0,0,0,0,5,0,0,30,"0",8.4,9,7.5,0.75,30,0,214,1,"2501",8.4,NA,NA,NA,8.33333333333333,8.55,8.25,NA,8.33333333333333,8.55,8.25,NA,NA,NA,0,0,0,25,8.42307692307692,8.30769230769231,-0.115384615384615,NA,NA,NA,NA,NA,1,2,2,0,0,0,1,0,0,0,0,0,"Unknown","Male",1995,"Germany",0,1
9020589,1,1,3,2015,"2504",1,2018,1,NA,NA,1,NA,0,1,NA,NA,1,17,6,0,0,3,0,2,0,0,29,"1",6.72222222222222,9,3,1.52121746114833,26,3,180,1,"2504",NA,6.72222222222222,NA,NA,NA,6.68181818181818,6.54545454545455,7.2,6.68181818181818,6.54545454545455,7.2,NA,NA,NA,0,0,0,27,6.85714285714286,6.57692307692308,-0.28021978021978,1,1,0,1,1,1,4,4,2,3,0,1,0,0,0,0,0,"Germany","Male",1992,"Germany",1,NA
9020593,NA,NA,4,NA,"2504",1,2018,0,NA,NA,NA,NA,0,0,NA,NA,3,17,5,1,0,0,0,2,0,0,28,"1",7.28846153846154,9,5,0.960969062177102,27,1,210,1,"2504",NA,7.28846153846154,NA,NA,7.95,6.86363636363636,6.9,NA,7.95,6.86363636363636,6.9,NA,NA,NA,0,0,0,26,7.53846153846154,7.03846153846154,-0.5,NA,NA,NA,NA,NA,1,3,3,1,1,0,0,0,1,0,0,0,"The Netherlands","Male",1995,"the Netherlands",0,1
9020618,1,1,3,2013,"2501",1,2016,0,NA,NA,NA,NA,0,0,"Specialisation Intl Business Economics",NA,0,12,10,1,0,0,0,4,0,0,27,"1",6.73913043478261,7.5,5,0.837604338377007,26,1,180,1,"2501",6.73913043478261,NA,NA,6.8,6.375,7.2,NA,NA,6.8,6.375,7.2,NA,NA,NA,0,0,0,23,6.91666666666667,6.54545454545455,-0.371212121212121,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,0,0,"Unknown","Male",1992,"Germany",0,1
9020635,2,1,3,2015,"2501",1,2018,0,NA,NA,NA,NA,0,0,"Specialisation Intl Business Economics",NA,2,19,2,0,0,0,0,4,1,0,28,"0",7.5,9,6,0.639602149066831,27,1,180,1,"2501",7.5,NA,NA,NA,NA,7.5,7.5,7.5,7.5,7.5,7.5,NA,NA,NA,0,0,0,23,7.5,7.5,0,0,1,0,0,1,1,2,2,1,1,1,1,0,0,0,0,0,"Belgium","Female",1996,"Belgium",0,1
9020639,2,1,3,2014,"2504",1,2017,1,1,1,3,2017,0,0,NA,5.7,0,17,8,2,0,0,0,1,0,0,28,"1",6.87037037037037,7.5,5,0.872580088814781,26,2,180,1,"2504",NA,6.87037037037037,NA,NA,7.05,6.75,6.78571428571429,NA,7.05,6.75,6.78571428571429,NA,NA,NA,0,0,0,27,6.96428571428571,6.76923076923077,-0.195054945054945,NA,NA,NA,NA,NA,1,4,4,1,2,0,1,0,0,0,0,0,"Unknown","Male",1994,"Europe",1,2
9020644,1,1,3,2013,"2504",1,2016,0,NA,NA,NA,NA,0,0,NA,NA,3,20,2,0,0,0,0,1,0,0,26,"0",7.56,9,6,0.681909084849293,26,0,180,1,"2504",NA,7.56,NA,7.5,7.5,7.8,NA,NA,7.5,7.5,7.8,NA,NA,NA,0,0,0,25,7.5,7.61538461538461,0.115384615384615,NA,NA,NA,NA,NA,1,2,2,0,0,0,1,0,0,0,0,0,"Unknown","Female",1992,"Germany",0,1
9020683,4,1,4,2014,"2504",1,2018,0,NA,NA,NA,NA,0,0,NA,NA,2,17,10,2,0,6,0,2,1,0,40,"1",6.31081081081081,9,3,1.73746043660533,31,9,181.5,1,"2504",NA,6.31081081081081,NA,NA,6,5.66666666666667,6.86363636363636,7.5,6,5.66666666666667,6.86363636363636,7.5,NA,NA,1,0,0,37,5.63157894736842,6.81578947368421,1.18421052631579,0,1,0,0,1,1,6,6,2,11,0,0,0,1,0,0,0,"The Netherlands","Female",1995,"the Netherlands",0,1
9020688,1,1,3,2012,"2501",1,2015,1,1,1,4,2015,0,0,"Specialisation Intl Business Economics",8.03571428571429,9,14,0,0,0,0,0,3,0,0,26,"0",8.08695652173913,9,7.5,0.748516319021768,26,0,180,1,"2501",8.08695652173913,NA,8,8.16666666666667,8.1,NA,NA,NA,8,8.16666666666667,8.1,NA,NA,NA,0,0,0,23,8,8.18181818181818,0.181818181818182,NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,0,0,0,0,"Unknown","Female",1992,"Germany",1,3
9020696,1,1,4,2012,"2504",1,2016,1,1,1,3,2016,0,0,NA,4.58333333333333,0,9,17,10,0,8,0,1,0,0,45,"1",5.53409090909091,7.5,3,1.46826003365448,27,18,184,1,"2504",NA,5.53409090909091,5.53333333333333,5.13333333333333,5.96428571428571,NA,NA,NA,5.53333333333333,5.13333333333333,5.96428571428571,NA,NA,NA,0,0,0,44,5,6.06818181818182,1.06818181818182,NA,NA,NA,NA,NA,NA,NA,NA,3,18,0,1,0,0,0,0,0,"Unknown","Male",1994,"Europe",1,2
9020697,1,1,3,2015,"2504",1,2018,0,NA,NA,NA,NA,0,0,NA,NA,0,19,5,1,0,0,0,2,0,0,27,"1",7.1,7.5,5,0.75,26,1,180,1,"2504",NA,7.1,NA,NA,NA,7,7.16666666666667,7.2,7,7.16666666666667,7.2,NA,NA,NA,0,0,0,25,6.96153846153846,7.26923076923077,0.307692307692307,NA,NA,NA,NA,NA,1,4,4,1,1,0,1,0,0,0,0,0,"Belgium","Male",1997,"Belgium",0,1
9020701,1,1,3,2014,"2504",1,2017,0,NA,NA,NA,NA,0,0,NA,NA,6,16,3,1,0,0,0,1,0,0,27,"1",7.57692307692308,9,5,1.02657009202789,26,1,180,1,"2504",NA,7.57692307692308,NA,NA,8.25,7.13636363636364,7.2,NA,8.25,7.13636363636364,7.2,NA,NA,NA,0,0,0,26,7.76923076923077,7.38461538461539,-0.384615384615384,0,1,0,0,1,1,4,4,1,1,0,1,0,0,0,0,0,"Unknown","Male",1996,"Europe",0,1
9020702,1,1,3,2012,"2504",1,2015,0,NA,NA,NA,NA,0,0,NA,NA,1,8,16,3,0,3,0,1,0,0,32,"1",6.09677419354839,9,3,1.37489002492751,26,6,180,1,"2504",NA,6.09677419354839,6.45833333333333,5.46153846153846,6.75,NA,NA,NA,6.45833333333333,5.46153846153846,6.75,NA,NA,NA,0,0,0,31,6.15625,6.03333333333333,-0.122916666666667,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0,0,0,1,0,0,0,"The Netherlands","Female",1992,"the Netherlands",0,1
9020713,1,1,3,2013,"2501",1,2016,0,NA,NA,NA,NA,0,0,"Specialisation Intl Business Economics",NA,2,16,5,1,0,0,0,3,0,0,27,"1",7.20833333333333,9,5,0.931532942621143,26,1,180,1,"2501",7.20833333333333,NA,NA,7.4,7.33333333333333,6.6,NA,NA,7.4,7.33333333333333,6.6,NA,NA,NA,0,0,0,24,7.41666666666667,7,-0.416666666666667,NA,NA,NA,NA,NA,1,1,1,1,1,0,1,0,0,0,0,0,"Unknown","Male",1992,"Germany",0,1
9020719,1,1,3,2012,"2504",1,2015,0,NA,NA,NA,NA,0,0,NA,NA,0,13,12,5,0,7,0,1,0,0,38,"1",5.82432432432432,7.5,3,1.63391238127069,26,12,180,1,"2504",NA,5.82432432432432,5.10714285714286,5.875,7.14285714285714,NA,NA,NA,5.10714285714286,5.875,7.14285714285714,NA,NA,NA,0,0,0,37,5.05263157894737,6.68421052631579,1.63157894736842,NA,NA,NA,NA,NA,NA,NA,NA,2,11,0,1,0,0,0,0,0,"Unknown","Female",1992,"Germany",0,1
9020721,2,1,4,2013,"2501",1,2017,1,NA,NA,8,NA,0,1,"Specialisation Intl Business Economics",7.22727272727273,0,15,8,3,0,0,0,4,0,0,30,"1",6.75,7.5,5,0.940744386111339,27,3,210,1,"2501",6.75,NA,NA,6.55,6.59090909090909,7.5,NA,NA,6.55,6.59090909090909,7.5,NA,NA,NA,0,0,0,26,6.53846153846154,6.96153846153846,0.423076923076923,1,1,0,1,1,NA,NA,NA,1,3,0,0,0,1,0,0,0,"The Netherlands","Male",1995,"the Netherlands",1,2
9020725,1,1,3,2015,"2501",1,2018,0,NA,NA,NA,NA,0,1,"Specialisation Intl Business Economics",NA,5,16,3,1,0,1,0,3,0,0,29,"1",7.34615384615385,9,3,1.32490928571907,27,2,186.5,1,"2501",7.34615384615385,NA,NA,NA,NA,7.25,7.83333333333333,6.85714285714286,7.25,7.83333333333333,6.85714285714286,NA,NA,NA,0,0,0,26,7.42307692307692,7.26923076923077,-0.153846153846154,0,1,0,0,1,1,2,2,1,2,0,1,0,0,0,0,0,"Germany","Female",1996,"Germany",0,1
9020735,1,1,4,2013,"2504",1,2017,1,1,0,NA,NA,0,0,NA,NA,1,12,12,7,0,0,0,1,0,0,33,"1",6.4375,9,5,1.09064940701962,26,7,180,1,"2504",NA,6.4375,NA,6.72727272727273,6,6.9,7.5,NA,6.72727272727273,6,6.9,7.5,NA,NA,1,0,0,32,6.46875,6.40625,-0.0625,NA,NA,NA,NA,NA,1,8,8,2,7,0,1,0,0,0,0,0,"Unknown","Male",1992,"Germany",1,NA
9020744,1,1,4,2012,"2501",1,2016,0,NA,NA,NA,NA,0,0,"Specialisation Intl Business Economics",NA,3,13,9,2,0,1,0,3,3,0,34,"1",6.83928571428571,9,3,1.32674463358678,28,6,180,1,"2501",6.83928571428571,NA,6.75,7.05555555555556,6.28571428571429,7.5,NA,NA,6.75,7.05555555555556,6.28571428571429,7.5,NA,NA,1,0,0,28,6.75,6.92857142857143,0.178571428571429,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,1,0,0,0,0,0,"Unknown","Male",1992,"Europe",0,1
9020745,1,1,3,2013,"2501",1,2016,1,1,1,2,2016,0,0,"Specialisation Intl Business Economics",7.875,2,18,3,0,0,0,0,3,0,0,26,"0",7.43478260869565,9,6,0.711981036297619,26,0,180,1,"2501",7.43478260869565,NA,NA,7.16666666666667,7.66666666666667,7.5,NA,NA,7.16666666666667,7.66666666666667,7.5,NA,NA,NA,0,0,0,23,7.25,7.63636363636364,0.386363636363637,NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,0,0,0,0,"Unknown","Male",1994,"Germany",1,3
9020753,1,1,3,2015,"2501",1,2018,0,NA,NA,NA,NA,0,0,"Specialisation Intl Business Economics",NA,5,16,3,0,0,1,0,4,0,0,29,"1",7.44,9,3,1.26095202129185,28,1,188,1,"2501",7.44,NA,NA,NA,NA,7.05,7.66666666666667,7.75,7.05,7.66666666666667,7.75,NA,NA,NA,0,0,0,25,7.15384615384615,7.73076923076923,0.576923076923077,NA,NA,NA,NA,NA,1,3,3,1,1,0,0,0,1,0,0,0,"The Netherlands","Male",1994,"the Netherlands",0,1
9020781,1,1,3,2015,"2504",1,2018,0,NA,NA,NA,NA,0,0,NA,NA,12,13,0,0,0,0,0,1,0,0,26,"0",8.22,9,7.5,0.764852927038918,26,0,180,1,"2504",NA,8.22,NA,NA,NA,8.25,8.25,8.1,8.25,8.25,8.1,NA,NA,NA,0,0,0,25,8.19230769230769,8.19230769230769,0,NA,NA,NA,NA,NA,1,4,4,0,0,0,1,0,0,0,0,0,"Germany","Female",1995,"Germany",0,1
9020797,1,1,3,2014,"2504",1,2017,0,NA,NA,NA,NA,0,0,NA,NA,0,15,9,4,0,0,0,2,0,0,30,"1",6.66071428571429,7.5,5,0.972335594296798,26,4,180,1,"2504",NA,6.66071428571429,NA,NA,6.72727272727273,6.40909090909091,7,NA,6.72727272727273,6.40909090909091,7,NA,NA,NA,0,0,0,28,6.60714285714286,6.71428571428571,0.107142857142858,NA,NA,NA,NA,NA,1,2,2,2,4,0,1,0,0,0,0,0,"Unknown","Male",1995,"Germany",0,1
9020798,1,1,3,2015,"2501",1,2018,0,NA,NA,NA,NA,0,0,"Specialisation Economics",NA,11,13,0,0,0,0,0,3,0,0,27,"0",8.1875,9,7.5,0.763466066556077,27,0,184,1,"2501",8.1875,NA,NA,NA,NA,8.33333333333333,8.4,7.5,8.33333333333333,8.4,7.5,NA,NA,NA,0,0,0,24,8.25,8.125,-0.125,NA,NA,NA,NA,NA,1,3,3,0,0,0,1,0,0,0,0,0,"Germany","Male",1996,"Germany",0,1
9020819,1,1,3,2012,"2501",1,2015,0,NA,NA,NA,NA,0,0,"Specialisation Intl Business Economics",NA,1,16,5,0,0,1,0,4,0,0,27,"1",7.04347826086957,9,3,1.14726001132997,26,1,180,1,"2501",7.04347826086957,NA,7.33333333333333,7,6.6,NA,NA,NA,7.33333333333333,7,6.6,NA,NA,NA,0,0,0,23,7.25,6.81818181818182,-0.431818181818182,NA,NA,NA,NA,NA,1,2,2,1,1,0,1,0,0,0,0,0,"Unknown","Male",1989,"Germany",0,1
9020832,1,1,3,2013,"2504",1,2016,0,NA,NA,NA,NA,0,0,NA,NA,9,16,0,0,0,0,0,2,0,0,27,"0",8.04,9,7.5,0.734846922834953,27,0,184,1,"2504",NA,8.04,NA,8.4,7.8,7.8,NA,NA,8.4,7.8,7.8,NA,NA,NA,0,0,0,25,8.19230769230769,7.84615384615385,-0.346153846153846,NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,0,0,0,0,"Unknown","Male",1993,"Germany",0,1
9020855,1,1,4,2013,"2504",1,2017,0,NA,NA,NA,NA,0,0,NA,NA,0,8,16,7,0,6,0,3,0,1,41,"1",5.64864864864865,7.5,3,1.43790387980823,27,14,200,1,"2504",NA,5.64864864864865,NA,5.38461538461539,5.96428571428571,5.8125,4.5,NA,5.38461538461539,5.96428571428571,5.8125,4.5,NA,NA,1,0,0,37,5.55263157894737,5.76315789473684,0.210526315789474,NA,NA,NA,NA,NA,NA,NA,NA,2,12,0,1,0,0,0,0,0,"Unknown","Female",1991,"Germany",0,1
9020872,1,1,3,2013,"2504",1,2016,1,1,1,2,2016,0,0,NA,7.22222222222222,0,18,7,2,0,1,0,1,0,0,29,"1",6.78571428571429,7.5,3,1.12569790227919,26,3,180,1,"2504",NA,6.78571428571429,NA,6.72727272727273,6.54166666666667,7.5,NA,NA,6.72727272727273,6.54166666666667,7.5,NA,NA,NA,0,0,0,28,6.35714285714286,7.21428571428571,0.857142857142858,NA,NA,NA,NA,NA,1,6,6,1,3,0,1,0,0,0,0,0,"Unknown","Female",1991,"Germany",1,2
9020875,1,1,3,2012,"2504",1,2015,0,NA,NA,NA,NA,0,0,NA,NA,2,13,11,3,0,4,0,1,0,0,34,"1",6.31818181818182,9,3,1.60963010996598,27,7,184,1,"2504",NA,6.31818181818182,6.04166666666667,5.91666666666667,7.22222222222222,NA,NA,NA,6.04166666666667,5.91666666666667,7.22222222222222,NA,NA,NA,0,0,0,33,5.61764705882353,6.82352941176471,1.20588235294118,NA,NA,NA,NA,NA,NA,NA,NA,3,7,0,1,0,0,0,0,0,"Unknown","Male",1992,"Germany",0,1
9020901,1,1,4,2012,"2504",1,2016,1,1,1,2,2016,0,0,NA,6.65,2,11,13,10,0,11,0,2,0,1,50,"1",5.56382978723404,9,3,1.7619684560068,28,22,184,1,"2504",NA,5.56382978723404,6.15384615384615,4.875,5.75,5.75,NA,NA,6.15384615384615,4.875,5.75,5.75,NA,NA,1,0,0,47,5.1875,5.95652173913043,0.769021739130435,NA,NA,NA,NA,NA,NA,NA,NA,4,20,0,1,0,0,0,0,0,"Unknown","Female",1992,"Germany",1,2
9020920,1,1,3,2015,"2504",1,2018,0,NA,NA,NA,NA,0,0,NA,NA,1,20,3,1,0,0,0,3,0,0,28,"1",7.28,9,5,0.764852927038917,27,1,184,1,"2504",NA,7.28,NA,NA,NA,7.27272727272727,7.33333333333333,7.2,7.27272727272727,7.33333333333333,7.2,NA,NA,NA,0,0,0,25,7.30769230769231,7.26923076923077,-0.0384615384615383,NA,NA,NA,NA,NA,1,6,6,1,1,0,1,0,0,0,0,0,"Germany","Female",1996,"Germany",0,1
9020939,1,1,3,2013,"2504",1,2016,1,1,1,2,2016,0,0,NA,7.6875,10,15,0,0,0,0,0,2,0,0,27,"0",8.1,9,7.5,0.75,27,0,180.5,1,"2504",NA,8.1,NA,8.25,8.25,7.5,NA,NA,8.25,8.25,7.5,NA,NA,NA,0,0,0,25,8.19230769230769,7.96153846153846,-0.23076923076923,NA,NA,NA,NA,NA,1,3,3,0,0,0,1,0,0,0,0,0,"Unknown","Female",1993,"Germany",1,3
9020948,1,1,3,2015,"2504",1,2018,0,NA,NA,NA,NA,0,0,NA,NA,2,15,7,5,0,0,0,2,0,0,31,"1",6.81034482758621,9,5,1.16046321649904,26,5,180,1,"2504",NA,6.81034482758621,NA,NA,NA,7,6.41666666666667,7.25,7,6.41666666666667,7.25,NA,NA,NA,0,0,0,29,6.8,6.7,-0.0999999999999996,NA,NA,NA,NA,NA,1,4,4,1,5,0,1,0,0,0,0,0,"Germany","Male",1995,"Germany",0,1
9020951,1,1,3,2013,"2504",1,2016,1,1,0,NA,NA,0,0,NA,NA,0,14,11,3,0,0,0,1,0,0,29,"1",6.64285714285714,7.5,5,0.921523927636363,26,3,180,1,"2504",NA,6.64285714285714,NA,6.45454545454545,6.58333333333333,7.2,NA,NA,6.45454545454545,6.58333333333333,7.2,NA,NA,NA,0,0,0,28,6.57142857142857,6.71428571428571,0.142857142857143,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,0,0,0,0,0,"Unknown","Male",1993,"Germany",1,NA
9020956,1,1,5,2013,"2501",1,2016,1,1,1,1,2017,0,0,"Specialisation Intl Business Economics",8.4375,12,14,0,0,0,0,0,2,0,0,28,"1",8.19230769230769,9,7.5,0.762586691162691,28,0,240,2,"2501, 2504",8.0625,8.4,NA,8.4,7.90909090909091,8.4,NA,NA,8.4,7.90909090909091,8.4,NA,NA,NA,0,0,0,26,8.42307692307692,7.96153846153846,-0.461538461538462,NA,NA,NA,NA,NA,1,3,3,0,0,1,1,0,0,0,0,0,"Unknown","Female",1994,"Germany",1,3
9020960,1,1,5,2013,"2504",1,2018,0,NA,NA,NA,NA,0,0,NA,NA,1,15,8,18,0,1,0,3,0,1,47,"1",6.1046511627907,9,3,1.28432926507558,27,20,180,1,"2504",NA,6.1046511627907,NA,6.57692307692308,5.39285714285714,5.91666666666667,6.6,NA,6.57692307692308,5.39285714285714,5.91666666666667,6.6,NA,NA,1,0,0,43,6.13636363636364,6.07142857142857,-0.0649350649350655,NA,NA,NA,NA,NA,NA,NA,NA,3,17,0,1,0,0,0,0,0,"Germany","Male",1994,"the Netherlands",0,1
9020976,1,1,4,2014,"2504",1,2018,1,NA,NA,1,NA,0,0,NA,NA,2,13,8,7,0,8,0,2,0,2,42,"1",5.85526315789474,9,3,1.84137101806603,25,17,180,1,"2504",NA,5.85526315789474,NA,NA,5.53571428571429,5.5,6.18181818181818,8.25,5.53571428571429,5.5,6.18181818181818,8.25,NA,NA,1,0,0,38,5.71052631578947,6,0.289473684210527,0,1,0,0,1,1,2,2,2,13,0,1,0,0,0,0,0,"Germany","Female",1995,"Germany",1,NA
9021002,1,1,3,2013,"2504",1,2016,0,NA,NA,NA,NA,0,0,NA,NA,7,18,0,0,0,0,0,1,0,0,26,"0",7.92,9,7.5,0.687386354243376,26,0,180,1,"2504",NA,7.92,NA,7.95,7.95,7.8,NA,NA,7.95,7.95,7.8,NA,NA,NA,0,0,0,25,7.84615384615385,7.96153846153846,0.115384615384616,NA,NA,NA,NA,NA,1,2,2,0,0,0,1,0,0,0,0,0,"Unknown","Male",1994,"Germany",0,1
9021009,1,1,3,2015,"2504",1,2018,0,NA,NA,NA,NA,0,0,NA,NA,9,14,1,0,0,0,0,2,0,0,26,"0",8,9,6,0.84698955385992,26,0,180,1,"2504",NA,8,NA,NA,NA,8.25,8,7.5,8.25,8,7.5,NA,NA,NA,0,0,0,24,8.25,7.75,-0.5,NA,NA,NA,NA,NA,1,6,6,0,0,0,1,0,0,0,0,0,"Germany","Male",1996,"Germany",0,1
9021015,4,1,3,2015,"2504",1,2018,0,NA,NA,NA,NA,0,0,NA,NA,2,17,5,3,0,1,0,3,0,0,31,"1",6.91071428571429,9,3,1.29137861611486,27,4,184,1,"2504",NA,6.91071428571429,NA,NA,NA,7.2,6.25,7.75,7.2,6.25,7.75,NA,NA,NA,0,0,0,28,7,6.82142857142857,-0.178571428571429,NA,NA,NA,NA,NA,2,2,5,2,4,1,1,0,0,0,0,0,"Unknown","Male",1994,"Germany",0,1
9021041,1,1,3,2015,"2501",1,2018,1,NA,NA,1,NA,0,1,"Specialisation Intl Business Economics",NA,0,5,9,4,0,2,0,2,0,0,22,"1",5.875,7.5,3,1.31664445906211,16,6,180,1,"2501",5.875,NA,NA,NA,NA,5.79166666666667,6,6,5.79166666666667,6,6,NA,NA,NA,0,0,0,20,5.9,5.85,-0.0500000000000007,0,1,0,0,1,1,6,6,2,5,1,0,0,1,0,0,1,"The Netherlands","Male",1993,"the Netherlands",1,NA
9021047,1,1,3,2013,"2504",1,2016,1,1,1,3,2017,0,0,NA,7.08333333333333,2,19,4,2,0,0,0,1,0,0,28,"1",7.2037037037037,9,5,0.953326758688703,26,2,180,1,"2504",NA,7.2037037037037,NA,7.40909090909091,7.13636363636364,6.9,NA,NA,7.40909090909091,7.13636363636364,6.9,NA,NA,NA,0,0,0,27,7.21428571428571,7.19230769230769,-0.0219780219780219,NA,NA,NA,NA,NA,1,2,2,1,2,0,1,0,0,0,0,0,"Unknown","Male",1993,"Germany",1,2
9021062,1,1,3,2012,"2504",1,2015,0,NA,NA,NA,NA,0,0,NA,NA,1,13,10,0,0,0,0,2,0,0,26,"0",6.9375,9,6,0.863668867705371,26,0,180,1,"2504",NA,6.9375,6.9,6.83333333333333,7.2,NA,NA,NA,6.9,6.83333333333333,7.2,NA,NA,NA,0,0,0,24,6.75,7.125,0.375,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,"Unknown","Male",1991,"Germany",0,1
9021068,1,1,3,2013,"2504",1,2016,1,3,1,2,2016,0,0,NA,7.6875,1,20,3,1,0,0,0,2,0,0,27,"1",7.28,9,5,0.764852927038917,26,1,180,1,"2504",NA,7.28,NA,7,7.33333333333333,7.8,NA,NA,7,7.33333333333333,7.8,NA,NA,NA,0,0,0,25,6.96153846153846,7.61538461538461,0.653846153846153,NA,NA,NA,NA,NA,1,1,1,1,1,0,1,0,0,0,0,0,"Unknown","Female",1993,"Germany",1,3
9021073,1,1,5,2012,"2504",1,2017,1,NA,NA,2,NA,0,0,NA,6.7,1,7,18,18,0,12,0,3,1,3,63,"1",5.27678571428571,9,3,1.48605531176009,29,34,181,1,"2504",NA,5.27678571428571,5.33333333333333,4.61538461538461,5.375,5.66666666666667,5.75,NA,5.33333333333333,4.61538461538461,5.375,5.66666666666667,5.75,NA,1,1,0,56,5,5.55357142857143,0.553571428571429,NA,NA,NA,NA,NA,NA,NA,NA,6,28,0,1,0,0,0,0,0,"Unknown","Male",1993,"Germany",1,2
9021075,1,1,3,2015,"2501",1,2018,0,NA,NA,NA,NA,0,0,"Specialisation Intl Business Economics",NA,8,14,1,0,0,0,0,3,0,0,26,"0",7.95652173913043,9,6,0.838193993035308,26,0,180,1,"2501",7.95652173913043,NA,NA,NA,NA,7.66666666666667,8,8.4,7.66666666666667,8,8.4,NA,NA,NA,0,0,0,23,7.75,8.18181818181818,0.431818181818182,NA,NA,NA,NA,NA,1,4,4,0,0,0,1,0,0,0,0,0,"Germany","Female",1996,"Germany",0,1
9021100,1,1,4,2014,"2501",1,2018,1,NA,NA,1,NA,0,0,"Specialisation Intl Business Economics",NA,0,13,9,6,0,2,0,4,0,2,36,"1",6.25,7.5,3,1.33099651544921,26,10,199.5,1,"2501",6.25,NA,NA,NA,5.95454545454545,6.04166666666667,6.9,7.5,5.95454545454545,6.04166666666667,6.9,7.5,NA,NA,1,0,0,30,5.83333333333333,6.66666666666667,0.833333333333334,NA,NA,NA,NA,NA,1,2,2,2,7,0,0,0,1,0,0,0,"The Netherlands","Male",1994,"the Netherlands",1,NA
9021123,1,1,3,2015,"2501",1,2018,0,NA,NA,NA,NA,0,0,"Specialisation Economics",NA,17,8,0,0,0,0,0,6,0,0,31,"0",8.52,9,7.5,0.714142842854285,31,0,210,1,"2501",8.52,NA,NA,NA,NA,8.5,8.55,8.5,8.5,8.55,8.5,NA,NA,NA,0,0,0,25,8.53846153846154,8.42307692307692,-0.115384615384615,NA,NA,NA,NA,NA,1,2,2,0,0,0,1,0,0,0,0,0,"Belgium","Male",1998,"Belgium",0,1
9021145,1,1,4,2013,"2504",1,2017,1,1,1,2,2017,0,0,NA,7.125,0,15,9,9,0,4,0,4,0,0,41,"1",6.04054054054054,7.5,3,1.47844878531886,28,13,180.5,1,"2504",NA,6.04054054054054,NA,6.66666666666667,5.25,6.57142857142857,6.75,NA,6.66666666666667,5.25,6.57142857142857,6.75,NA,NA,1,0,0,37,6.18421052631579,5.97368421052632,-0.210526315789473,NA,NA,NA,NA,NA,NA,NA,NA,3,13,0,0,0,1,0,0,0,"The Netherlands","Female",1995,"the Netherlands",1,2
9021160,1,1,3,2013,"2504",1,2016,1,1,1,3,2017,0,0,NA,7.5,9,16,0,0,0,0,0,1,0,0,26,"0",8.04,9,7.5,0.734846922834953,26,0,180,1,"2504",NA,8.04,NA,8.1,8.1,7.8,NA,NA,8.1,8.1,7.8,NA,NA,NA,0,0,0,25,8.07692307692308,7.96153846153846,-0.115384615384615,NA,NA,NA,NA,NA,1,3,3,0,0,0,1,0,0,0,0,0,"Unknown","Male",1993,"Germany",1,3
